id_pacjenta,imie,nazwisko,pesel,data_urodzenia,telefon,email,id_miejscowosc
302,Sebastian,Joniak,00276677094,1954-01-29,606561880,bartek52@hotmail.com,6780
303,Krystian,Naczk,14959064417,1954-05-25,882671870,kacperwawszczyk@interia.pl,1056
304,Jeremi,Frankowicz,01287980002,1973-01-30,983623983,makslukas@gabinety.pl,4777
305,Józef,Knieć,68373355489,2019-09-03,533562870,marcelpiekacz@gabinety.com,9208
306,Natan,Wereda,28575447885,2012-08-15,468383530,strzcionka@rolak.net,8258
307,Leonard,Buśko,66360569543,1983-02-17,862180742,kazubekblanka@ppuh.com,8270
308,Tomasz,Saj,05151187935,1937-01-21,121121865,adam13@kamela-zbrog.com,7967
309,Natan,Armata,26384808405,1954-03-27,961088499,ignacy35@gmail.com,8064
310,Piotr,Knysak,52488418883,2001-11-27,927749484,kozicagaja@walkusz.com,5084
311,Maciej,Jaszczur,32957587902,1994-01-04,814099497,adriannasrokosz@onet.pl,2516
312,Jeremi,Korzeniak,73515112431,1972-10-26,645310664,aurelia41@hotmail.com,8043
313,Miłosz,Lato,91281782965,2008-07-22,058217749,dzwonniklukasz@onet.pl,2131
314,Krystian,Kosman,19692561584,2025-02-15,649000876,asieczko@hotmail.com,4000
315,Janina,Lejman,65602562914,1928-10-08,557820836,igorciuba@spoldzielnia.com,7356
316,Aleks,Martynowicz,88372911163,2006-08-15,902965543,ckrenc@o2.pl,9935
317,Olgierd,Budzyń,65427880788,1939-04-17,230249356,kamilmijas@interia.pl,8422
318,Ewa,Jop,74696837842,1985-11-28,520290123,ynicewicz@onet.pl,7196
319,Krystyna,Sutor,30480426222,2021-09-14,937148279,alademann@gmail.com,7911
320,Adrian,Buszko,79696021463,2006-11-08,296227212,sengertymon@interia.pl,9033
321,Gustaw,Kurzak,87590210597,1975-07-19,305223038,balikkrystyna@gmail.com,2443
322,Oliwier,Tlałka,34471778956,1967-05-12,148168125,jkusyk@o2.pl,5728
323,Malwina,Powierża,10002316408,1979-10-22,178756780,gaja19@o2.pl,182
324,Tadeusz,Gronostaj,86455779355,1938-12-17,963030902,kociembabartek@ppuh.pl,5614
325,Franciszek,Łasak,49095670807,1974-09-20,777270389,rozaliapinda@gmail.com,8094
326,Norbert,Dybiec,88940368344,1938-05-13,727368095,tjeszka@yahoo.com,5247
327,Kajetan,Sysło,41388321476,2012-03-03,343789227,martykaroza@ppuh.net,8541
328,Angelika,Stachelek,80113784626,2011-01-09,180813900,kazimierz69@ppuh.org,2203
329,Wojciech,Krzywoń,90029905047,2006-10-31,799778994,miloszhalik@gmail.com,1035
330,Emil,Fiedoruk,71865154261,1933-03-05,000430452,opiolabartek@o2.pl,8439
331,Olga,Długozima,17954157824,1928-10-10,936440072,maculewiczmarianna@o2.pl,7035
332,Kornel,Jeżyk,97282187135,1937-01-02,622713177,cadermarek@fpuh.pl,3054
333,Radosław,Łaszczyk,81391275853,1937-03-01,640423096,vzyga@yahoo.com,5304
334,Urszula,Wyłupek,25481088404,2012-06-25,453094634,karinafronczyk@onet.pl,7000
335,Dominik,Poleszak,27445637094,2018-01-31,452812813,aleksanderrduch@interia.pl,5669
336,Oskar,Hynek,45856145396,1924-10-21,802444799,ewa74@gabinety.org,7961
337,Melania,Twardosz,87478145538,1966-09-27,514979463,ryszardmuc@interia.pl,5368
338,Karina,Lipowicz,35346199765,1963-10-18,558855091,fitrzyknorbert@gmail.com,3302
339,Lidia,Fołta,29358319678,1967-10-30,394651647,amiszta@stowarzyszenie.pl,32
340,Natan,Bielat,19737941182,1932-01-15,686620274,ymakos@grupa.net,8591
341,Cyprian,Kupidura,08553017444,2005-05-06,019148168,foremniakmateusz@stowarzyszenie.com,7064
342,Marcel,Świć,45684477457,1931-10-31,329507926,krzysztofokraska@fundacja.pl,8688
343,Malwina,Szymula,49591401392,1944-11-28,714327140,zawalichada@klucznik-deptuch.pl,1288
344,Oliwier,Ciężka,07290181159,2003-06-15,929439532,sylwia66@stefankiewicz-straszak.pl,1949
345,Sonia,Ślebioda,66815956903,1945-10-04,364536665,marcinnastaly@gabinety.pl,6956
346,Marianna,Kulis,72909997767,1940-05-27,541289284,kolankomariusz@dlugajczyk.com,7267
347,Piotr,Tatarek,06026886323,1973-01-29,855447110,stempniaktymoteusz@gabinety.com,9457
348,Emil,Roszko,14082677802,2021-07-15,876746218,tadeuszfedak@kadela-kozlak.com,9392
349,Józef,Ryguła,16367940823,1928-10-11,414824269,korekolaf@o2.pl,6496
350,Marcin,Demiańczuk,28066959736,1966-04-10,655071360,kielanurszula@gabinety.pl,5402
351,Leon,Ciapa,85289140947,1967-10-13,565699282,jerzy28@interia.pl,1422
352,Sylwia,Glegoła,09140090386,2016-08-02,183958959,lgubernat@hotmail.com,1151
353,Albert,Kruzel,20965691442,1941-04-13,785915382,adamfedyk@fundacja.pl,4784
354,Dawid,Karyś,92493360895,1960-04-24,520191586,adrianjany@yahoo.com,4157
355,Wiktor,Szymała,52040523298,1965-09-29,739381216,artur41@onet.pl,9598
356,Karol,Tołoczko,90609135120,1984-01-18,937745855,jerzywiak@gmail.com,4182
357,Konrad,Jaroch,56912667054,2015-11-15,690318131,scibiszaurelia@pachuta.pl,9150
358,Borys,Cogiel,74668602008,1997-10-20,046394827,zkamieniarz@wyskiel.com,2878
359,Stanisław,Patoła,40108528050,1966-09-23,207596816,ywiewiorka@ppuh.com,4425
360,Ernest,Musiolik,85694424081,1942-05-13,857437713,stoltmanmalwina@spoldzielnia.org,5419
361,Mateusz,Świergiel,74109518160,2011-04-14,036246262,marika32@onet.pl,1633
362,Oskar,Pacura,02072754079,1948-11-24,840525942,rafaljuraszczyk@ppuh.net,9461
363,Kamila,Goj,81322571539,1979-09-01,486362413,potoczekandrzej@onet.pl,746
364,Dagmara,Lica,56367569957,1972-09-30,902263453,mieszko71@hotmail.com,4977
365,Eliza,Zgoła,53340139338,1933-01-12,439204696,ewelina88@fundacja.pl,2312
366,Aleks,Dej,83894068638,1940-10-25,387283402,danielwika@hotmail.com,7912
367,Adrianna,Chomiuk,28882565858,1993-07-19,483061228,jan57@hotmail.com,5325
368,Marika,Klemczak,20202908904,1998-09-08,964307427,marcin42@yahoo.com,2276
369,Janina,Bryzek,43524059577,1973-08-28,993762000,gustawochal@interia.pl,7857
370,Przemysław,Ciepluch,12878132871,1959-10-05,194872433,justyna55@hotmail.com,1901
371,Kaja,Sapała,96084661307,1972-12-21,505160274,janinasiemieniec@yahoo.com,3203
372,Karol,Bojarczuk,17155679789,1993-04-08,189856874,schubertnicole@dziuban.com,5689
373,Leonard,Kenig,45868588452,1940-09-02,262935532,krystyna39@gmail.com,1715
374,Borys,Samol,11797063211,1963-05-26,063912434,roza67@hotmail.com,2041
375,Robert,Grunt,07979039648,2003-06-17,974792135,grzegorz25@kubaczyk-szurek.com,3740
376,Janina,Gwizdek,14542639223,1962-12-29,149924253,jacek85@hotmail.com,1776
377,Leon,Pietrak,00643008892,2023-02-02,400432229,kamilwitka@yahoo.com,2396
378,Kornelia,Nazarko,44985826601,1936-02-27,173008716,dawidkoronkiewicz@yahoo.com,5843
379,Eryk,Maksym,53341248130,1943-08-23,406586677,krzysztofduniec@yahoo.com,1252
380,Maurycy,Rosada,78216828179,1931-11-24,788158176,jazwiecstanislaw@interia.pl,6976
381,Oliwier,Poreda,49424734704,1951-06-19,532287955,eryksinkiewicz@sliz.org,9083
382,Wiktor,Przybyś,48785628880,1970-05-18,961316018,maksymilianlukasz@mijas.pl,7524
383,Antoni,Borzych,01058304219,2014-02-16,109537380,ykielbik@yahoo.com,532
384,Anna Maria,Golon,89416123045,2007-05-18,579749636,lpieczarka@ppuh.com,1501
385,Aniela,Wawrzynowicz,38789825376,1977-01-19,189053285,oskar34@yahoo.com,2312
386,Ksawery,Wyskiel,35543219600,1990-10-23,768888458,geislerkacper@nickel.pl,1090
387,Ignacy,Jażdżyk,63983379486,1946-05-12,806787243,grykakrystian@swigon.pl,3460
388,Sonia,Ochnik,67254059668,1953-08-23,691619216,artur56@gmail.com,9074
389,Ewa,Koj,52379351104,1933-06-19,475964138,melaniadros@szarejko.pl,7434
390,Juliusz,Sierżant,93343958193,1932-12-09,642055375,marek04@yahoo.com,9339
391,Nikodem,Wołodźko,06476560771,1998-03-29,527977762,jrzezniczak@onet.pl,6761
392,Maciej,Woda,02667433510,2013-03-13,375894399,franciszek44@interia.pl,1711
393,Przemysław,Krokosz,12549296410,1950-08-13,626491718,stefanmajdan@gospodarek.com,4832
394,Tymon,Lada,78285322681,1966-01-23,778984701,alex87@yahoo.com,2388
395,Paweł,Elias,41373073083,1977-10-01,570088819,bystrekfranciszek@gmail.com,5673
396,Konrad,Bartela,74164366427,1983-10-25,291852287,fabian17@wichlacz-szymula.pl,7249
397,Róża,Szóstak,31061546317,1986-08-27,584705893,jsolis@olkowicz-hutnik.com,2055
398,Albert,Rajchel,78002619951,1981-04-25,010675384,hassmarcin@rajchel.com,5395
399,Olgierd,Szałaj,73932454680,1973-05-14,658872387,wklosowicz@onet.pl,9042
400,Inga,Gamoń,96796547363,1935-05-25,035811514,wiktor49@balazy-kornek.net,2730
401,Krystian,Kastelik,78482665782,2019-10-19,893543410,norbertdorobisz@o2.pl,9804
402,Paweł,Burza,20819757562,1959-01-19,236134682,blankazmyslony@hotmail.com,734
403,Gaja,Apanowicz,77433556120,1979-05-28,417397775,kgral@gabinety.pl,4526
404,Ada,Sztuba,25203839106,1996-04-04,166292937,krecichwostnataniel@interia.pl,124
405,Tymon,Hewelt,46413962882,2002-04-07,992758952,msinkiewicz@onet.pl,3052
406,Sylwia,Słaba,93211561799,2003-09-16,180515720,konsekroza@parzonka-macias.pl,1462
407,Olga,Niechciał,62268569529,1940-10-07,383447452,kedziorekgabriel@wasiewicz-nojman.org,2147
408,Kaja,Drewa,85880044952,1983-01-15,598162157,michal21@kawula-sobel.pl,6143
409,Angelika,Olkowicz,76179209673,1938-06-03,515800959,kaliciakmaksymilian@fpuh.org,9851
410,Anastazja,Sobuś,36115113652,2013-06-12,639630866,praczjustyna@fundacja.org,5121
411,Kazimierz,Kapera,13219990990,1942-09-15,833300600,awegrzynek@hotmail.com,9154
412,Sonia,Oleksa,54389204839,2020-05-03,690928629,ernestmycek@rudolf.com,6084
413,Sonia,Janc,75130413488,1950-10-11,704093062,vziemann@gmail.com,2218
414,Ksawery,Majos,99503580558,2005-11-27,801630198,witold59@interia.pl,8118
415,Rozalia,Jaśko,20797031080,2005-06-09,917733300,strozgabriel@stypka.pl,6596
416,Borys,Olearczyk,62134516913,1952-02-15,895927686,ewakoczy@ppuh.pl,7762
417,Mateusz,Kołton,82604403367,1954-12-18,926547890,ewastachewicz@hotmail.com,2891
418,Cyprian,Pielach,67168250259,2015-08-23,892400783,vpoczatek@gmail.com,9341
419,Alex,Rurka,99305233906,2017-06-11,071171437,czubaszekjeremi@yahoo.com,4913
420,Kazimierz,Macek,61656201804,1939-01-14,354636689,gbaumgart@hotmail.com,5864
421,Piotr,Dumała,82780640571,1931-02-08,933951888,idapodkowa@spoldzielnia.com,9500
422,Anna Maria,Gadzina,20895663241,1940-12-30,131986156,tolasmagala@o2.pl,9289
423,Tymon,Szynkiewicz,86295169603,1986-03-16,598669655,mateuszjasina@grupa.com,2035
424,Juliusz,Droździel,97906829813,1940-11-17,670747136,ratkakarina@koral-bros.org,9002
425,Marcin,Czerniakiewicz,44115968190,1985-02-26,665874157,mizakmelania@interia.pl,5125
426,Fryderyk,Waniek,00281081608,1964-10-06,781275166,klimkoantoni@stowarzyszenie.net,6228
427,Janina,Mysiak,80893307421,1938-07-08,738870954,milosz52@hotmail.com,2678
428,Gustaw,Wiese,69234997201,1953-08-26,358463889,kmachowicz@grupa.pl,2427
429,Natasza,Klinger,68797132728,1970-09-26,751282317,komisareknorbert@interia.pl,6828
430,Wiktor,Kusyk,76350459651,1948-04-04,696028551,rozalialezon@ppuh.pl,4382
431,Karol,Namysł,65088375295,1934-06-04,772291858,nmirocha@spoldzielnia.pl,5116
432,Eliza,Nieradko,04962614737,2017-12-06,901290872,ambrozewiczignacy@spoldzielnia.com,4351
433,Maciej,Zawal,05289506013,1932-12-01,413291897,voleszko@hotmail.com,1840
434,Wiktor,Piaścik,46074333213,1967-05-07,324472137,dorota21@frankowicz.net,611
435,Artur,Miozga,81988463695,1984-07-15,745491965,hubert16@onet.pl,9620
436,Adrian,Radke,89076484556,1933-04-29,664268288,gajaferet@gmail.com,2790
437,Maciej,Marcińczyk,73891181948,1975-01-01,898611819,xmazik@o2.pl,6913
438,Radosław,Wyrobek,93164995076,1982-12-31,187553100,qgasienica@stowarzyszenie.pl,2765
439,Bartek,Becker,67211592191,1993-09-29,067409216,tonderalex@interia.pl,4145
440,Adrianna,Jeszke,40396554751,1940-12-14,401555927,fwojtys@grupa.net,6591
441,Kornel,Kędziorek,22111948925,1999-05-05,331557274,hubertwiencek@interia.pl,2145
442,Miłosz,Jaracz,71170168677,1997-08-11,912282551,ewelina96@onet.pl,3370
443,Krystian,Zadka,25421963456,1944-05-18,090578801,grzegorzdub@gmail.com,7560
444,Róża,Cogiel,37841947327,1968-09-29,645477937,bapostel@yahoo.com,3412
445,Mariusz,Żołądkiewicz,44807785009,1977-10-01,849630389,bmiara@hotmail.com,53
446,Dorota,Olewniczak,87824607854,1946-01-20,439438011,gkrzysztoszek@kuswik-kreczmer.pl,1568
447,Fryderyk,Zyzik,39583763915,2012-08-03,126865489,tymon27@fpuh.com,4558
448,Liwia,Kamieniak,26819995764,1953-12-15,906260867,kamila85@hotmail.com,2465
449,Nela,Łasica,38799477462,1928-11-09,406330687,antonizybura@o2.pl,5743
450,Filip,Saj,79307570310,1989-02-05,121491404,fabian16@drop.pl,9539
451,Anita,Wypiór,82435934337,2002-06-16,093944971,bobst@grochowina.pl,2778
452,Tomasz,Graboń,64881150946,1950-04-02,786317077,maurycyfeliksiak@hotmail.com,410
453,Eliza,Gałaj,32305022880,1999-03-11,804074278,lichonpawel@interia.pl,6858
454,Igor,Hallmann,87166221395,1936-02-14,499191730,edomurad@yahoo.com,3419
455,Marianna,Słaba,52162951433,2014-04-12,558368173,fryderyksupernak@latko.com,3973
456,Gabriel,Nałęcz,15439378432,1948-05-20,812110892,korneliadobosiewicz@onet.pl,8338
457,Aleks,Prasek,99495344913,2013-04-20,096583408,jusarek@grupa.pl,8156
458,Julita,Chochół,18281691114,2014-07-16,764659030,dknapek@fundacja.com,6902
459,Urszula,Jędrak,94701776292,1998-12-04,772210784,arturkarsznia@ppuh.com,1567
460,Karina,Starzak,27167621830,1983-02-02,258801533,tomasztulacz@korzeniak-walkusz.org,1139
461,Tobiasz,Suchora,89792319354,1993-06-25,638583891,maciej60@yahoo.com,581
462,Julianna,Krzeszowiec,32609808436,1947-01-15,947721629,anastazjagadzina@gmail.com,6191
463,Jerzy,Grochola,84245723196,1950-10-09,991969913,justyna24@hotmail.com,6195
464,Michał,Poczta,16507759103,1940-11-17,935098539,wgordon@strzoda.pl,9037
465,Jakub,Cebulak,98321186100,1926-01-21,109188149,igorhejduk@stowarzyszenie.com,167
466,Grzegorz,Nieroda,38628182978,1959-11-11,870395157,vmironiuk@fpuh.pl,7885
467,Emil,Krysik,90111287618,1962-06-05,275780075,suszkosara@dziadowicz.com,8834
468,Dorota,Kuświk,17488407920,2001-03-30,970190525,qkoloch@onet.pl,2186
469,Nicole,Sobkiewicz,68579350308,1984-09-20,903333132,perczakernest@o2.pl,3454
470,Juliusz,Winek,48309633065,1989-01-29,861081987,gabrielwindak@stowarzyszenie.pl,7573
471,Józef,Pabiś,25118940984,1991-10-04,165891324,celuchleon@pera.pl,7255
472,Wiktor,Franik,75743191806,1983-08-07,607114896,lbalas@o2.pl,4019
473,Anastazja,Buksa,56046410943,1938-05-07,225091607,toleksiewicz@kruzel.net,7887
474,Błażej,Łęgowik,98377324779,1986-05-21,266911233,julitachowaniak@hotmail.com,4734
475,Emil,Dziopa,69791019898,1999-11-09,738918223,lszulist@hotmail.com,1242
476,Kalina,Świątkiewicz,17418026456,1929-01-22,865686822,dominikrudolf@o2.pl,5592
477,Ernest,Krystkowiak,06947185855,1992-08-31,058591314,tymonmalesza@fabianczyk-kostek.pl,686
478,Ernest,Szóstak,07850786009,1926-02-08,841288372,apolonia40@rygula-hadas.com,336
479,Stanisław,Kułach,45413469904,1970-04-24,088880457,hubertzwiazek@chwedczuk.com,4230
480,Miłosz,Mich,11196613364,1973-08-18,218111180,herdapiotr@yahoo.com,6988
481,Hubert,Joniak,41435401117,1968-06-04,087552719,angelikawieckiewicz@iwanow-borysiuk.com,5491
482,Tadeusz,Strzoda,82523073941,2005-07-03,115869571,uchlebda@spoldzielnia.net,143
483,Stefan,Adrian,64618102185,1951-08-10,641261963,sjurczuk@yahoo.com,9105
484,Józef,Holeksa,95881505036,1928-09-16,035663005,klara92@gabinety.pl,7136
485,Adam,Kolbusz,50542853970,1937-02-27,406480004,ida50@interia.pl,7949
486,Piotr,Świerad,02533212232,1965-03-11,034108086,litewkatadeusz@interia.pl,6941
487,Karina,Wiza,45312389317,1954-07-06,486981422,osuchojad@klemens-naumiuk.org,5607
488,Urszula,Kinal,10182064917,1986-06-19,548336849,znalazek@ppuh.pl,2654
489,Julian,Buszkiewicz,31393273138,2014-05-26,699189883,cwindak@stowarzyszenie.pl,5390
490,Marika,Cheba,36475722139,2001-06-23,036762801,michalczakblazej@szalas.pl,504
491,Maksymilian,Miszkiel,25706610965,1983-10-29,641495428,marcelina03@siemion-liedtke.com,4546
492,Krystian,Piestrzeniewicz,76671773987,1986-01-29,252083998,cmadera@sajnog.pl,6586
493,Maks,Smalec,97168043869,1967-03-24,439362891,olga07@smagacz-wyroslak.pl,2054
494,Klara,Bronka,99644702743,1965-10-07,388617476,sonia05@yahoo.com,1483
495,Piotr,Cebo,03059121342,2018-09-04,051538161,qzmarzly@interia.pl,1518
496,Roksana,Lesisz,93911648310,2001-11-26,697699856,witold72@fundacja.com,1509
497,Ernest,Weremczuk,17084979198,1930-11-30,322130145,adakokosza@o2.pl,4305
498,Róża,Rosada,81411504874,2018-04-12,418369204,norbertjaniga@hotmail.com,2493
499,Franciszek,Pospiech,95022191839,1967-06-18,705149201,ewelina55@onet.pl,745
500,Oskar,Barcz,36984458478,2023-09-13,916179087,isoltysek@yahoo.com,5719
501,Natasza,Smal,24155188800,2004-10-25,195316858,marek06@korzonek.org,8819
502,Krystian,Stojak,53954112935,1981-05-23,072041214,dominikbejma@strama.net,3375
503,Michał,Pancerz,23197934018,1986-05-01,861687026,plichmaciej@gmail.com,2732
504,Filip,Smal,17524918311,1990-06-04,778368171,wojciechszumna@hotmail.com,4811
505,Adrian,Mik,02109656965,1988-06-30,873192025,aurelia96@o2.pl,7722
506,Kazimierz,Glonek,81763646670,1936-01-10,689617966,gryszkiewiczeliza@hotmail.com,6253
507,Paweł,Komsta,32373337386,1984-02-15,773597464,oskar94@onet.pl,8428
508,Krystyna,Lemieszek,62346552185,1959-11-30,633965756,wpawelko@grupa.pl,443
509,Mieszko,Radziewicz,24491946233,1939-10-08,915373716,dzienniakfilip@fpuh.com,577
510,Eryk,Szywała,94975200379,2024-01-29,786418293,mariusz79@fundacja.com,2561
511,Ernest,Sadowy,31367420210,1936-04-06,574876786,golosfilip@gabinety.org,403
512,Marika,Panasewicz,96336653940,1994-07-01,511148435,sylwia45@fpuh.org,9122
513,Kamil,Żbik,98014909442,1924-12-25,136050593,fgrygo@stowarzyszenie.pl,5045
514,Stanisław,Jędrak,82157546538,1991-02-19,259449473,marek97@stowarzyszenie.pl,4413
515,Roksana,Cogiel,97058669579,1941-04-16,110944490,karol61@stowarzyszenie.org,8464
516,Natan,Wojtyna,10025806375,1993-02-05,819417163,dariusz86@interia.pl,4245
517,Marcel,Kordus,03746821283,1985-03-24,370201835,karkutnorbert@grupa.com,865
518,Gustaw,Wardzała,61793059875,2018-04-20,499174121,mikolajszkaradek@yahoo.com,5364
519,Hubert,Janiuk,68396095193,1941-06-08,282910178,przemyslawwojtera@ppuh.pl,1752
520,Tobiasz,Stark,03211178423,2004-03-09,952497542,wpielech@jozwik-michnik.org,7811
521,Gustaw,Barteczko,87198698031,1980-04-20,495314650,oliwiergniewek@pacholek-serzysko.com,7998
522,Marcel,Prostak,11224299974,1991-12-18,505576308,marcelwichlacz@wieladek.com,637
523,Eliza,Janduła,07741680458,1950-02-09,245451894,osipowiczblanka@stowarzyszenie.org,6784
524,Rafał,Dziuban,60071905814,1932-04-25,878093951,rzeszutelzbieta@smal-nalewajko.pl,404
525,Piotr,Koman,18028409977,1954-03-30,365092965,jakub65@spoldzielnia.pl,908
526,Kamila,Dulemba,36184531895,1999-09-25,837698932,vkrolikiewicz@interia.pl,2314
527,Sara,Gemza,74374407531,1931-02-24,893885933,marikaskocz@yahoo.com,1553
528,Mariusz,Linka,27045422217,1965-08-27,365865030,marcelinagierasimiuk@gmail.com,885
529,Rafał,Konat,19773179797,2015-09-13,160065082,kamila11@interia.pl,3370
530,Agnieszka,Wolan,83909755595,2014-10-19,982385194,bdulik@o2.pl,4409
531,Maurycy,Hojka,20486156747,1952-02-14,587302161,marek82@onet.pl,6293
532,Igor,Nazar,68036854899,1996-02-11,809832718,tobiasz19@grupa.org,5495
533,Aleksander,Noszczyk,95012977452,1941-10-06,797605383,ernestburnat@lubera-wosko.net,4036
534,Maciej,Żółtek,24058518840,1943-02-04,011021572,julian58@gmail.com,1160
535,Ada,Kutera,57168875816,1964-11-30,822143456,dorota42@nestorowicz.com,9668
536,Juliusz,Świech,05534653877,1982-05-13,201209020,sebastian28@hotmail.com,3726
537,Szymon,Piórek,88678234444,1981-10-02,360717658,biankaryznar@hotmail.com,4563
538,Angelika,Makaruk,12566925091,1957-09-05,030912905,cgarbacik@gmail.com,4549
539,Nicole,Ochnio,11833233089,1955-09-22,828442129,sonia26@onet.pl,2505
540,Anita,Bruzda,48030830816,1926-09-12,517329430,olgierd60@onet.pl,8804
541,Przemysław,Grodek,06523537604,1980-11-18,405172345,qchyb@o2.pl,2937
542,Olaf,Żołądkiewicz,84922834342,1970-12-15,607902086,kosowiczignacy@onet.pl,7614
543,Tomasz,Rozum,98103839489,2005-05-23,686725632,polnikida@stowarzyszenie.com,498
544,Nela,Grześków,99941545870,1962-11-14,499135149,mironczukdamian@cogiel.net,212
545,Anna Maria,Baka,61194515953,1956-10-28,936722323,chlipalaksawery@stowarzyszenie.com,2556
546,Sandra,Judek,71706653064,2008-10-07,718764393,kniecewelina@szkatula.com,5994
547,Dorota,Szulist,75483778318,1929-07-17,026673880,akluczyk@o2.pl,2549
548,Norbert,Kajdas,54411883263,1966-08-18,161899636,linkiewiczgabriel@o2.pl,9307
549,Oliwier,Szarpak,00587580120,1942-07-05,117595971,nijaktola@fundacja.pl,8350
550,Tymon,Kuster,82806663430,1956-02-13,149001526,makspszczolka@onet.pl,4770
551,Marianna,Wziątek,36665901472,1962-07-10,902365475,wudarczykrozalia@o2.pl,7647
552,Sylwia,Pryk,60110150610,1933-08-06,138682682,kaja74@stowarzyszenie.com,2539
553,Kaja,Seweryniak,56860917550,1938-12-02,676636652,zfronczek@gabinety.com,278
554,Karol,Pasierbek,01564895589,1981-11-05,047318387,orkiszmaurycy@interia.pl,4715
555,Paweł,Kośnik,12856724603,1936-09-15,403793438,jedrzejbrach@onet.pl,458
556,Urszula,Czenczek,36391733391,1934-07-16,869175997,krzysztof69@yahoo.com,4469
557,Wiktor,Pałyga,10699881843,1951-08-02,228982272,bwenzel@interia.pl,4957
558,Oskar,Miąsko,94893990710,1955-12-15,449895241,ciesielczykkrzysztof@interia.pl,4574
559,Urszula,Pal,81539903551,1973-03-18,917659892,juliuszrajch@gabinety.pl,8124
560,Marcin,Budzich,35103459996,1973-02-20,960599373,dwiklo@yahoo.com,7738
561,Antoni,Szurek,53919240195,1931-12-12,508990780,lkrzosek@fpuh.com,7060
562,Adrianna,Kuchciak,21833745627,1988-06-13,693407365,tobiasz63@interia.pl,6007
563,Kornelia,Pachołek,26920947163,1943-11-13,490036367,dagmarakucab@gabinety.org,7357
